Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:37:27  57.4   0.0   0.4  42.2   0.0   13  44252  13763    3    3    3  77.83 
08:37:28  57.5   0.1   0.3  41.8   0.4   13  47533  14032    3    3    3 127.31 
08:37:29  57.6   0.0   0.3  42.1   0.0   12  46981  14085    3    3    3 137.26 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:37:30  57.5   0.0   0.4  42.1   0.0   14  47609  14131    3    3    3 128.26 
08:37:31  57.8   0.0   0.3  41.9   0.0    6  45098  13733    3    3    3 136.76 
08:37:32  57.8   0.0   0.3  41.9   0.0   12  47697  14115    3    3    3 127.71 
08:37:33  57.7   0.0   0.4  42.0   0.0   13  47512  14099    3    3    3 136.94 
08:37:34  57.8   0.1   0.3  40.6   1.2   13  46746  14186    3    3    3 127.17 
08:37:35  57.6   0.0   0.4  42.0   0.0   13  47524  13787    3    3    3 136.18 
08:37:36  57.8   0.0   0.3  41.9   0.0   13  47061  13716    3    3    3 127.08 
08:37:37  57.8   0.1   0.4  41.8   0.0   13  47170  13718    3    3    3 137.31 
08:37:38  57.4   0.0   0.4  42.2   0.0   13  46678  13889    3    3    3 126.73 
08:37:39  58.0   0.0   0.3  41.6   0.1   13  45379  13871    3    3    3 136.23 
08:37:40  57.8   0.0   0.4  41.8   0.0   13  46875  14009    4    3    4 127.14 
08:37:41  57.5   0.1   0.3  42.2   0.0    8  47426  14068    3    3    3 137.23 
08:37:42  30.9   0.5   3.7  63.9   1.1    8  38887  10090   33   14   28 113.84 
08:37:43  52.1   0.0   1.2  46.7   0.0   13  45393  13100    8    3    6 143.61 
08:37:44  57.7   0.0   0.2  42.1   0.0   13  40868  13886    3    3    3 156.55 
08:37:45  57.7   0.0   0.3  42.0   0.0    5  46566  13933    3    3    3 143.40 
08:37:46  57.6   0.0   0.4  42.0   0.0   13  46197  13892    3    3    3 126.36 
08:37:47  57.8   0.0   0.4  41.3   0.6   13  47380  13965    3    3    3 137.73 
08:37:48  57.8   0.1   0.3  40.9   1.0   11  47174  14085    3    3    3 126.33 
08:37:49  57.9   0.0   0.4  41.7   0.0   13  47725  14161    3    3    3 137.54 
08:37:50  57.8   0.0   0.3  41.9   0.0   13  47177  14049    3    3    3 126.32 
08:37:51  57.8   0.1   0.3  41.8   0.0   11  47374  13745    3    3    3 137.02 
